person_id,year,printed_name,display,name_key,rank,company_printed,role,source_page
P00577,1938,Tl·ehal<i Antoine,Tl·ehal<i Antoine,tleali antoin,,S.A. des Terrains Guizeh& Rodab,managing_director,297
P00578,1938,Trembley Ernesl,Trembley Ernesl,tremblei ernesl,,Comptoir d<'s Ciments,managing_director,297
P00579,1938,Tomal1,Tomal1,tomal,,Crédit lmmobilic1· Suisse-Egyptien,vice_president,297
P00580,1938,Tuby Félix Bey,Tuby Félix,tubi felix,bey,H.oseLLa & Alexandria Hice Mills,vice_president,297
P00581,1938,TulUe James Henry,TulUe James Henry,tulu games henri,,lu Société CaliJornia Texas des Pétroles. u,director,297
P00582,1938,Urban Il,Urban Il,urban il,,lu s ..\ . des Tramways elu Caire,president,297
P00583,1938,Vais Alessandro,Vais Alessandro,vais alesandro,,cl'Admi.nisLmtion de la S.A. Agricole ct Induskiellc d'EgypLe,council_member,297
P00152,1938,Vais Ezio,Vais Ezio,vais ezio,,cL Dirccl.eur Générnl cie In Société Anonyme Ag1·icole ct Jncluslriclle d'Egyple,delegate,297
P00584,1938,ValpCt·ga Conte Em·ico San Marlino,ValpCt·ga Conte Em·ico San Marlino,valpktga kont emiko san marlino,,Caisse J lypoL11écaire d'Egypte,delegate,297
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,The Egyptian Hotels Ud,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,The Egyptian Salt & Soda Cy. Ud,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,Grands I-Ié'Jtels d'Egypte,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,The National Petroleum Cy,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,Société Egyptienne des Pétroles,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,S.A. Immobilière elu Domaine de Siouf,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,Société Egyptienne des Entreprises Urbaines et Rurales,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,The Palestine IIotels,director,298
P00153,1938,Vannucci Comm. Gr·isante,Vannucci Comm. Gr·isante,vanuksi kom grisant,,Société Financière et Industrielle d'Egypte,director,298
P00585,1938,Venino Comte Pier· Gaetano,Venino Comte Pier· Gaetano,venino komt pier gaetano,,Banco Italo-Egiziano,vice_president,298
P00586,1938,Vcroi Gr. Uff. Giuseppe Pieti·o,Vcroi Gr. Uff. Giuseppe Pieti·o,vkroi gr uf giusep pietio,,Banco Italo-Egiziano,director,298
P00154,1938,Vincenot,Vincenot,vinsenot,,Crédit Foncier Egyptien,president,298
P00154,1938,Vincenot,Vincenot,vinsenot,,"Compagnie d'Assurances ""Al Chark """,president,298
P00154,1938,Vincenot,Vincenot,vinsenot,,"Sociétés d'Assurances ""La Nationale )). (Nombreuseshautes décorations égyptiennes et étrangères)",director,298
P00587,1938,Vitali Gr·. Uff. Avv. Vittorio Cal'lo,Vitali Gr·. Uff. Avv. Vittorio Cal'lo,vitali gr uf av vitorio kal lo,,Italo-Egiziano,director,298
P00588,1938,Vivante AHl 'Cd,Vivante AHl 'Cd,vivant ahl kd,,cl 'Administration de la S. A. E. Industl'ie Fil>res Textiles,council_member,298
P00589,1938,Vogué Mat•quis de,Vogué Mat•quis de,vogu matkuis,,Crédit Lyonnais,president,298
P00589,1938,Vogué Mat•quis de,Vogué Mat•quis de,vogu matkuis,,Crédit Lyonnais,director,298
P00590,1938,Vraila Nicolas,Vraila Nicolas,vraila nikolas,,Banque de Commerce N. Tepeghiosi & Co. w,director,298
P00591,1938,Waeckei·Iin Comm. Osca1·,Waeckei·Iin Comm. Osca1·,uaekein kom oska,,"Admli1istration du Banco Italo-Egiziano. ""Vallacc, Duu('an, 13u·rrister at Lem•",council_member,298
P00591,1938,Waeckei·Iin Comm. Osca1·,Waeckei·Iin Comm. Osca1·,uaekein kom oska,,Société Texas Egyptienne des Pétroles ct de la Califomia Egyptienne des Pét1·oles,director,298
P00592,1938,Wcdcmeycr Ruppel'l Golclinn,Wcdcmeycr Ruppel'l Golclinn,ukdkmeikr rupel golklin,,Soc,director,298
P00592,1938,Wcdcmeycr Ruppel'l Golclinn,Wcdcmeycr Ruppel'l Golclinn,ukdkmeikr rupel golklin,,Société Califomiu Egyptienne des Pétroles,director,298
P00156,1938,Wcllhofï Salomon,Wcllhofï Salomon,uklhofi salomon,,Egyptian Bonded vVarehouses Co,president,298
P00156,1938,Wcllhofï Salomon,Wcllhofï Salomon,uklhofi salomon,,The Egyptian Petroleum Storage Co,president,298
P00156,1938,Wcllhofï Salomon,Wcllhofï Salomon,uklhofi salomon,,The Port-Said Salt Association Ltd,president,298
P00156,1938,Wcllhofï Salomon,Wcllhofï Salomon,uklhofi salomon,,Société de Trans-,president,298
P00593,1938,Wemer W. II,Wemer W. II,uemer i,,Société des Autobus de Béhéra,director,299
P00593,1938,Wemer W. II,Wemer W. II,uemer i,,"Gharbieh, S.A.E",director,299
P00594,1938,Williams R. E,Williams R. E,uiliams,,"Alcxandria Commercial Co., S.A",director,299
P00594,1938,Williams R. E,Williams R. E,uiliams,,Soc,director,299
P00594,1938,Williams R. E,Williams R. E,uiliams,,S.A. Immobilière des Terrains Guizeh& Rodah,director,299
P00595,1938,Wissa Fahmy Hanna Bey,Wissa Fahmy Hanna,uisa fahmi hana,bey,Société Egyptienne pour l'Exploitation de Mines ct,member,299
P00596,1938,Carrières,Carrières,karieres,,"The Nile Ginning Co., S.A.E",director,299
P00597,1938,Wyle1· E,Wyle1· E,uil,,elu Crédit Lyonnais à Alexandrie,manager,299
P00597,1938,Wyle1· E,Wyle1· E,uil,,"Société Immobilière d'Alexandrie, S.A.F. y",director,299
P00598,1938,Yamodis Nicolas,Yamodis Nicolas,iamodis nikolas,,The Egyptian Delta Rice Mills Co,partner,299
P00598,1938,Yamodis Nicolas,Yamodis Nicolas,iamodis nikolas,,The Egyptian Delta Rice Mills Co,manager,299
P00599,1938,Yamodis Ph. Captain,Yamodis Ph. Captain,iamodis f kaptain,,Surveillance de The Egyptian Delta Rice Mills Co,committee_member,299
P00600,1938,S.E. Yeghen Ahmecl Miclhat Pacha,Yeghen Ahmecl Miclhat,ieghen ahmekl miklhat,pasha,Banque Misr,president,299
P00600,1938,S.E. Yeghen Ahmecl Miclhat Pacha,Yeghen Ahmecl Miclhat,ieghen ahmekl miklhat,pasha,toutes les Sociétés créées par le Groupement Misr,president,299
P00600,1938,S.E. Yeghen Ahmecl Miclhat Pacha,Yeghen Ahmecl Miclhat,ieghen ahmekl miklhat,pasha,Société Foncière d'Egyptc,vice_president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,cie la Chambre de Commerce Egyptienne d'Alexandrie,president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,The Alexandria Navigation Cy,president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,The Alexandria Navigation Cy,managing_director,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,"The Egyptian Produce Trading Cy., S.A.E",president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,"The Egyptian Produce Trading Cy., S.A.E",managing_director,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,T!1e Alexandrin Navigation Cy. Ltcl. (London),president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,T!1e Alexandrin Navigation Cy. Ltcl. (London),managing_director,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,"The Alcxandria Pressing Co., S.A.E",president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,The Egyptian Trading Co. Ltcl. (Liverpool),president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,"The Alexanclria Insurance Co., S.A.E",vice_president,299
P00601,1938,Yehia Aly Emine Bey,Yehia Aly Emine,ieia ali emin,bey,"Theational Contracting Co., S.A.E",vice_president,299
P00602,1938,Yol<ana Davis,Yol<ana Davis,iolana davis,,Fabrique de Produits Chimiques,director,300
P00603,1938,S.E. Zananil'i GcOt·ges l'acha,Zananil'i GcOt·ges l'acha,zananil gkotges asha,,\dmiuislration du Crédit Immollilier Suissc-Egypticll,council_member,300
P00604,1938,ZarHi ThéotiOI'C,ZarHi ThéotiOI'C,zarhi theotioi,,The. Land Baui<. of Egy11L,director,300
P00605,1938,S.E. Zaycd,Zaycd,zaikd,,"Société Egyptienne pour le Tannage cL l'Industrie du Cuir, S.A.K",president,300
P00606,1938,Liban,Liban,liban,,"Socl6t6 Egyptienne Financière pour le Commercect l'Industrie "" Sefina ""·",director,301
P00607,1938,France,France,frans,,Sénat,president,301
P00608,1942,Abaza Abdallah Fikri Bey,Abaza Abdallah Fikri,abaza abdalah fikri,bey,Société pour la Vente des Produits Egvpliens. S.A.E,director,57
P00609,1942,Abaza Abdel Hamid Bey,Abaza Abdel Hamid,abaza abdel hamid,bey,"Société Egvpliénne pour le Développement du Commerce des Lé- gumes, Fruits el Fleurs",delegate,57
P00163,1942,S.E. Abaza Fouad Pacha,Abaza Fouad,abaza fuad,pasha,-Général de la Sociélé Royale d’A- gricullure,manager,57
P00163,1942,S.E. Abaza Fouad Pacha,Abaza Fouad,abaza fuad,pasha,lAssocialion des Anciens Elèves du Collège d'Agriculture d'Egypte,president,57
P00163,1942,S.E. Abaza Fouad Pacha,Abaza Fouad,abaza fuad,pasha,Union des Agriculleurs d'Egvple,president,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,Con- seil d'Administration de The Egvptian General Omnibus Co,president,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,Commercial Bank of Egypt,president,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,-Dé- légué de la Société Générale des Sucreries el Raffinerie d'E- gvple,director,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,The Khedivial Mail Line,director,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,"Tilburv Contrac- ing & Dredging Co. (Foreign, Lid",director,57
P00164,1942,S.E. Abboud Mohamed Ahmed Pacha,Abboud Mohamed Ahmed,abud moamed ahmed,pasha,Société Générale Immobilière d’E- gvple,director,57
P00610,1942,S.E. Abdel Aziz Bey Radwan,Abdel Aziz Bey Radwan,abdel aziz bei raduan,,Société Cotou- nière «Maarad»,director,57
P00611,1942,Abdel Fattah El Lozi,Abdel Fattah El Lozi,abdel fatah lozi,,"- lion de la Banque Misr, S.A.E",director,57
P00611,1942,Abdel Fattah El Lozi,Abdel Fattah El Lozi,abdel fatah lozi,,"Sociélé Misr de Fila- ture el de Tissage, S.A.E",director,57
P00611,1942,Abdel Fattah El Lozi,Abdel Fattah El Lozi,abdel fatah lozi,,Société Misr pour le Tissage de la Soie,managing_director,57
P00612,1942,Abdel Hai Khalil Bey Dépulé,Abdel Hai Khalil Bey Dépulé,abdel hai khalil bei depul,,- tion de Ja Société Misr de Filature el de Tissage Fin en co- ton égvplien (usines Kafr EI Dawar) el de Mehalla Kobra. de la Banque Misr,director,58
P00612,1942,Abdel Hai Khalil Bey Dépulé,Abdel Hai Khalil Bey Dépulé,abdel hai khalil bei depul,,"Société Misr de Filalure el de Tis- sage, S.A.E",director,58
P00613,1942,Abdel Hamid Chérif Bey,Abdel Hamid Chérif,abdel hamid sherif,bey,Société Egvp- tienne de Minolerie el de Silos,director,58
P00614,1942,S.E. Abdel Hamid El Bannan Bey,Abdel Hamid El Bannan,abdel hamid banan,bey,Fiat,director,58
P00615,1942,Abdel Hamid Fathi Bey,Abdel Hamid Fathi,abdel hamid fathi,bey,"Société Egvplienne pour le Développement du Commerce des Légumes, Fruits el Fleurs",director,58
P00616,1942,S.E. Sir Abdel Hamid Soliman Pacha À.U./,Sir Abdel Hamid Soliman Pacha À.U./,sir abdel hamid soliman pasha,,Société Egvplienne d’Electricité,director,58
P00616,1942,S.E. Sir Abdel Hamid Soliman Pacha À.U./,Sir Abdel Hamid Soliman Pacha À.U./,sir abdel hamid soliman pasha,,Alexandria Insurance Co,director,58
P00616,1942,S.E. Sir Abdel Hamid Soliman Pacha À.U./,Sir Abdel Hamid Soliman Pacha À.U./,sir abdel hamid soliman pasha,,The Land Bank of Egypt,director,58
P00616,1942,S.E. Sir Abdel Hamid Soliman Pacha À.U./,Sir Abdel Hamid Soliman Pacha À.U./,sir abdel hamid soliman pasha,,The Alexandria & Ramleh Rlys Co,director,58
P00616,1942,S.E. Sir Abdel Hamid Soliman Pacha À.U./,Sir Abdel Hamid Soliman Pacha À.U./,sir abdel hamid soliman pasha,,"Sté, Misr pour le Transport",director,58
P00617,1942,Abdel Kerim El Sibai Bey,Abdel Kerim El Sibai,abdel kerim sibai,bey,Banque Misr Svrie-Liban,delegate,58
P00618,1942,Abdel Kerim Raouf Bey,Abdel Kerim Raouf,abdel kerim rauf,bey,- ration de The Manure Co. of Egvpl (S.A.),president,58
P00619,1942,Abdel Maksoud Ahmed Bey,Abdel Maksoud Ahmed,abdel maksud ahmed,bey,"Misr Shipping, S.A.E",director,58
P00620,1942,Abdel Malek Hamza Bey Avocal,Abdel Malek Hamza Bey Avocal,abdel malek hamza bei avokal,,«Al Chark»,manager,58
P00620,1942,Abdel Malek Hamza Bey Avocal,Abdel Malek Hamza Bey Avocal,abdel malek hamza bei avokal,,"Société Egyp- tienne de Caoutchouc, S.A.E",director,58
P00620,1942,Abdel Malek Hamza Bey Avocal,Abdel Malek Hamza Bey Avocal,abdel malek hamza bei avokal,,S.A.E. «Almina»,director,58
P00621,1942,Abdel Meguid Radouan Bey,Abdel Meguid Radouan,abdel meguid raduan,bey,- tion de la Société Egvplienne pour le Développement et le,director,59
P00622,1942,Abdel Moneim El Dib Bey,Abdel Moneim El Dib,abdel moneim dib,bey,Société Nationale du Papier. S.A.E,director,59
P00165,1942,Abdel Rahim Hussein Me,Abdel Rahim Hussein Me,abdel raim husein m,,"Société Egvptienne des Industries Chimiques, S.A.E",director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,Société Misr pour la Filalure el le Tissage (Mehalla el Kobra),director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,Société Misr pour la Filalure el le Tissage (Mehalla el Kobra),general_manager,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,- nistration de la Société Misr pour la Filature et le Tissage Fin en Coton Egvplien (Kafr el Dawar),director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,Beida Dyers Co,director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,The Misr Concrele Development Co,director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,Société Egyptienne pour le Tannage et Findustrie du Cuir,director,59
P00167,1942,Abdel Rahman Hamada Bey,Abdel Rahman Hamada,abdel rahman hamada,bey,Société Misr pour le Lin,director,59
P00623,1942,S.E. Abdel Razzak Aboul Kheir Pacha,Abdel Razzak Aboul Kheir,abdel razak abul kheir,pasha,Crédit Agricole el Hypothécaire d'E- gvple,director,59
P00623,1942,S.E. Abdel Razzak Aboul Kheir Pacha,Abdel Razzak Aboul Kheir,abdel razak abul kheir,pasha,Banque Belge el Internationale en Egypte,director,59
P00623,1942,S.E. Abdel Razzak Aboul Kheir Pacha,Abdel Razzak Aboul Kheir,abdel razak abul kheir,pasha,Société Egvplienne des Industries Textiles,director,59
P00623,1942,S.E. Abdel Razzak Aboul Kheir Pacha,Abdel Razzak Aboul Kheir,abdel razak abul kheir,pasha,"PAlexan- dria Navigation Gx., S.A.E. de la Commercial & Agency of Egypt Ltd",director,59
P00624,1942,Abdel Razzak Saad,Abdel Razzak Saad,abdel razak sad,,«iu Conseil ‘d'Administration de la S.A.E. Carhba,member,59
P00625,1942,Aboul Ela Aly Mohayessin El Hag,Aboul Ela Aly Mohayessin El Hag,abul ela ali moaiesin hag,,Société des Omnibus de Favoum,director,59
P00625,1942,Aboul Ela Aly Mohayessin El Hag,Aboul Ela Aly Mohayessin El Hag,abul ela ali moaiesin hag,,Sociélé des Aulobus de Charkieh,director,59
P00625,1942,Aboul Ela Aly Mohayessin El Hag,Aboul Ela Aly Mohayessin El Hag,abul ela ali moaiesin hag,,The Upper Bus Co. S.A.E,director,59
P00169,1942,Aboul Ela Mahmoud,Aboul Ela Mahmoud,abul ela mahmud,,Société Egyptienne pour le Tannage,director,59
P00169,1942,Aboul Ela Mahmoud,Aboul Ela Mahmoud,abul ela mahmud,,"industrie du Cuir, S.A.E",director,59
P00626,1942,Aboul-Fath,Aboul-Fath,abul fath,,"Asia & Africa Trading CY., S.A.E",director,59
P00627,1942,Aboul Wafa Dunkol El Hag,Aboul Wafa Dunkol El Hag,abul uafa dunkol hag,,"The Upper Egvpt Bus Co., S.A.E",director,59
P00628,1942,Acher Abramino S,Acher Abramino S,asher abramino,,Société Foncière du Domaine de Cheikh Fadl,manager,59
P00628,1942,Acher Abramino S,Acher Abramino S,asher abramino,,Société Anonyme des Halles Centrales d'Egypte,delegate,59
P00629,1942,Adda Me. Charles,Adda Me. Charles,ada m sharles,,"The Egyplian Neon Lights Co., S.A.E",vice_president,60
P00629,1942,Adda Me. Charles,Adda Me. Charles,ada m sharles,,S.A. des Halles Centrales d’Egvple,director,60
P00007,1942,Adda Fernand C.A,Adda Fernand C.A,ada fernand,,"Easlern Export Co., S.A",director,60
P00007,1942,Adda Fernand C.A,Adda Fernand C.A,ada fernand,,"Easlern Export Co., S.A",managing_director,60
P00008,1942,Adda Joseph A,Adda Joseph A,ada gosef,,Comilé de Surveillance de Ja S.A. Agricole el Industrielle d'Egyvple,president,60
P00008,1942,Adda Joseph A,Adda Joseph A,ada gosef,,The Building Lands of Egvpl,liquidator,60
P00008,1942,Adda Joseph A,Adda Joseph A,ada gosef,,"FEaslern Export Co., de Ta Garbieh Land Co. de lEgvplian Enterprise & De- velopment Co",delegate,60
P00008,1942,Adda Joseph A,Adda Joseph A,ada gosef,,SALE. Carba,delegate,60
P00008,1942,Adda Joseph A,Adda Joseph A,ada gosef,,"!a Sociélé Industrielle des Asphalles e! Pétroles de Lallaquiéel de la Egyplian Works & Construction Co., S.A.E",director,60
P00630,1942,Adda Me. René,Adda Me. René,ada m ren,,SA. des Chemins de Fer Kéneh Assouan el de la S.A. des Halles Cen- lrales d'Egyple,director,60
P00631,1942,Adda Victor AÀ,Adda Victor AÀ,ada viktor a,,"Eastern Export Co. el de la S.A, des Immeubles de PEsl",president,60
P00631,1942,Adda Victor AÀ,Adda Victor AÀ,ada viktor a,,"Egvplian Works & Cons- truclion Co. el de la Sté, Anon. du Béhéra",director,60
P00631,1942,Adda Victor AÀ,Adda Victor AÀ,ada viktor a,,S'é. Egvplienne pour la Fabrication el l'Ex- porlalion des Conserves,director,60
P00631,1942,Adda Victor AÀ,Adda Victor AÀ,ada viktor a,,S'é. Egvplienne pour la Fabrication el l'Ex- porlalion des Conserves,delegate,60
P00632,1942,Adès Clément N,Adès Clément N,ades klement,,Société,director,60
P00176,1942,Adès Elie N,Adès Elie N,ades eli,,"The Natio- nal Pelroleum Co., de la Société Egvplienne des Pélroles el de lPAlexandria Racing Club, S.A.E",director,60
P00633,1942,Adès Emile D,Adès Emile D,ades emil,,"The Alexandria Insurance Co., S.A.E",director,60
P00633,1942,Adès Emile D,Adès Emile D,ades emil,,"Alexandria Racing Club, S.A.E",director,60
P00633,1942,Adès Emile N,Adès Emile N,ades emil,,"Usines Textiles «AI Kahira», S.A.E",vice_president,60
P00633,1942,Adès Emile N,Adès Emile N,ades emil,,"Banque Belge el Interna- lionale en Egvple, S.A.E",member,60
P00633,1942,Adès Emile N,Adès Emile N,ades emil,,"Alexandria Racing Club, S.A.E",member,60
P00634,1942,Adès Raphael,Adès Raphael,ades rafael,,p.i. de la Sociélé Géné- rale d’Electricité el de Mécanique,manager,61
P00634,1942,Adès Raphael,Adès Raphael,ades rafael,,"Ad- minisiration de la General Society for Banking, Trading & Land Enterprises, S.A.E",council_member,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,"Pharaonic Mail Line, S.A.E",director,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,Société Egyplienne de Filalure,director,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,"Tissage, de Laine",director,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,National Petroleum Co. de la Société Egyptienne des Pétroles (S.E.P.),director,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,Uhion Foncière d'Egvpte,director,61
P00635,1942,Afifi Atta Bey,Afifi Atta,afifi ata,bey,The Tractor & Engineering Co. of Egvpl,director,61
